"","C_No_Treatment","C_Treatment_A","C_Treatment_B","E_No_Treatment","E_Treatment_A","E_Treatment_B"
"872",114438.913954337,273773.046561276,241263.509087787,21.5696126921347,23.4544746255016,22.439172349046
"873",111627.40831065,291092.503579328,260416.667508244,21.2034364099312,22.9202750326699,22.0540804689402
"874",116976.290149656,304330.566896752,280724.035624855,20.4427344639144,22.3414563547358,21.3519890931685
"875",115921.23021306,303898.723611793,277695.621152867,20.7421568109248,22.4376170745586,21.5345345256768
"876",100779.220813338,277973.046664215,249276.594418061,20.8677716457614,22.4865007669459,21.6700579626113
"877",125849.19170678,300359.89349738,278009.0027051,20.3791266457324,22.2542644654696,21.1540083627215
"878",123619.755982053,331635.768803927,288112.485298565,20.8373522668335,22.5679546985724,21.694093946366
"879",111428.33214429,302694.359615985,268853.597338632,20.0294035940084,21.8582705747931,20.9222925927996
"880",133272.089375207,349612.397051929,311275.704096902,19.6529987344042,21.849379611105,20.4356050294843
"881",105493.571220428,286274.518185053,253223.924857669,21.0005755744675,22.7810476088345,21.8239187090392
"882",108978.695504161,256789.276867943,238358.954455198,21.5064755071078,23.1127548479768,22.1597171390142
"883",103256.936236013,248871.127155906,220748.826095511,22.6883438700103,24.0459169870015,23.2841826074973
"884",119729.025998579,315433.905440351,280672.331984171,20.275022451849,22.221765908747,21.0721790544078
"885",104571.38033484,240803.220068882,215726.16090414,22.4219994094703,23.9286117278279,23.0954606169028
"886",107692.315831438,295759.495794193,277321.338423085,21.1615394858391,22.8615756045345,21.6655286143225
"887",132401.396300546,326190.191807998,288759.985632352,20.454976049593,22.4666133921204,21.1732973805492
"888",118077.171666585,301434.989658165,262139.631778484,21.5936692157818,23.2582011428999,22.3127160969259
"889",114790.730470433,312451.782285209,279379.284863235,21.1347065682538,22.7587888556093,21.8560900507847
"890",105314.437484845,244687.521523686,218827.042440548,22.5936334649229,24.1045371783576,23.3029230059818
"891",110014.383674468,310205.890210684,288604.448303939,20.2562616066608,22.1744406152021,20.9782170001019
"892",125850.280838074,308683.323695432,303513.501122621,20.082658959392,22.3226290089458,20.6468947651035
"893",119622.496025893,293318.7804468,278876.941127347,20.3001460433495,22.3805126462317,20.9848707538464
"894",118959.626093757,282629.491139884,262934.958060658,21.8789532517511,23.5345895203483,22.5137526300691
"895",121172.538469229,274530.454926991,257731.632832788,21.194668703912,23.1133819376997,21.900804562785
"896",117549.73697346,305882.205952982,273924.068686551,20.2645676522309,22.2850579485255,21.3325415475347
"897",111908.835161929,241862.248787776,214397.756830659,22.6528221728517,24.3689591357034,23.414535388419
"898",105495.185931862,272347.923560016,233468.791565287,22.1245729759187,23.5671615939599,22.9073369412584
"899",115271.928331068,297381.76946159,267935.756059026,20.6456179243577,22.4784859243589,21.6422750451036
"900",107969.771102283,289781.563621882,266615.576052537,21.6122714939511,23.032858186967,22.2548111864786
"901",116983.203819433,267356.349044554,234630.594261195,21.7808221419538,23.4035562161018,22.444939042155
"902",114843.493833238,280383.477493312,266732.695380339,20.7126565682084,22.5017930670466,21.4685689257528
"903",115790.623901474,261508.902752667,250881.774227727,21.1440836101233,22.9723379936291,22.0404722823476
"904",104567.663673895,251764.701301816,234516.807623893,22.421317870683,23.8695381108657,23.0004239013915
"905",112977.359708114,275980.602931461,261826.997921529,21.1219170366028,22.8516923543058,21.9199506497758
"906",121405.183285044,307105.484448903,272649.362386934,20.7625129929928,22.5144528134821,21.7476277126962
"907",113889.92550984,287439.677512184,266029.004154876,21.6039999567144,23.1505638303463,22.3738593849064
"908",113301.447230949,253112.975664079,230727.950096703,21.896670424296,23.7684687870804,22.6068852633133
"909",123556.16504363,297713.548375742,297904.225932088,20.7616992310879,22.8688930111953,21.2377789445391
"910",115889.387188119,298013.720525055,262672.6563765,21.3530059926782,22.9457845413801,22.161843510757
"911",126166.606242562,312734.767619794,289403.250038472,20.7167231235421,22.3522109603352,21.4179511187683
"912",108561.04436977,252382.858196038,235092.02191122,21.8986530384045,23.4348748583991,22.636098827104
"913",105793.069298365,253407.209701317,220898.799722888,20.6589991348239,22.6101583503165,21.5771303021828
"914",123303.322295582,279556.536027137,255644.97186509,21.4992237122639,23.1374675838391,22.1763022848149
"915",121747.061098805,295156.764183705,263656.746811017,21.2681305469996,22.8953124225178,22.1415673986429
"916",116953.91620972,270768.646189273,236546.76344271,21.808199726088,23.4823517866035,22.7198061529441
"917",117682.398018125,279859.787581604,270649.626020968,21.1013883583636,22.7372026275392,22.0006568299908
"918",110084.502171747,279172.963834525,258855.715783776,21.2701773321798,22.7298524106073,22.1613842793963
"919",112733.251845962,270514.477207126,243956.194378548,22.0774788795193,23.5234553176719,22.8349385859243
"920",103830.053748419,253161.02777241,221731.595729996,22.0431329998349,23.5423264845935,22.9290061642501
"921",109752.499456868,244525.554536928,221356.904571021,22.2121665030138,23.617197424575,22.9927106299028
"922",102637.598148745,241027.419968329,214991.238898477,22.2412623014622,23.7689595699042,22.9833976226424
"923",110028.295511769,279222.75938658,261489.826562046,20.9559555892908,22.7461728045608,21.7147633582792
"924",110563.366320849,273004.459424599,247126.488219892,21.3767535977591,23.1813345496175,22.1823517974706
"925",107672.936078874,274788.498462059,247198.671235657,20.9937892265233,22.7957195131263,21.818634585282
"926",124076.681679777,308616.596995402,268398.526499138,20.8326185432273,22.8398989101527,21.5491500776837
"927",121108.141400048,318618.926463607,281323.041291953,20.6913530084936,22.4863729431294,21.4877442079819
"928",108559.092026952,283920.087698653,251674.153861237,21.596287618906,23.4390415104391,22.2316649023981
"929",109383.206663959,270586.467142109,244586.849951212,21.065379848979,22.8372081592742,21.7789677486189
"930",112865.248829251,275609.859632776,238634.766638627,22.1886612773627,23.6357781836171,22.9082999968644
"931",117390.364233714,250216.90306532,224580.450302638,22.7151455667244,24.092504658173,23.2932885224852
"932",113276.272666877,296577.490597018,263318.130876894,20.6033252583515,22.3157867656811,21.5155555423834
"933",117033.395115265,267056.422698558,241970.276305109,21.9814449981113,23.7252005038734,22.7282163135995
"934",109100.481101755,267634.02907043,237443.708100168,21.9155450174862,23.303553404553,22.6650055409442
"935",116934.967505211,284044.238312884,267942.984550138,20.84490596728,22.5434711290976,21.5896307191453
"936",126608.414269838,317907.629046627,293607.976842852,20.5687479518679,22.2156297859295,21.510418229968
"937",112199.424577239,272107.898827291,250380.949023625,20.988765884863,22.5496066961125,21.9327103699537
"938",120909.600038085,283072.780674605,255151.730467665,20.5812765679358,22.6031672824664,21.6211694554978
"939",96854.2820413611,253657.732647511,223313.826196621,22.1487897389179,23.6586692340026,22.7898696128418
"940",104516.649476417,293559.804422008,246504.0865029,20.8200769095816,22.4851866506606,22.0828343565803
"941",117776.465635007,277464.845065836,249225.877929681,21.1016376347041,23.1428070089332,21.9967498282106
"942",107234.541650123,281215.730943971,261557.262346838,21.3930306075096,23.2263666307459,21.9854577016241
"943",121577.662827537,316552.962834194,299501.952272243,20.4731298120666,22.0848035386663,21.2690608693008
"944",120362.755179942,301656.873996575,281178.260323901,21.1218433485191,22.7278348161192,21.8017464866877
"945",109844.596250184,285541.666142717,243985.876510221,21.5878422668344,23.0036408401924,22.4448556838387
"946",99500.9355338036,260552.729909043,240814.350885098,22.2891228916548,23.6202733517548,22.906189728783
"947",102621.854307115,245690.183927248,225047.588267485,21.6598807561911,23.2651969846579,22.4501639065247
"948",126735.481407378,297551.579875166,256850.390518489,21.0465530417302,23.0707345421864,21.9543224492705
"949",118184.697741861,303467.021009584,263427.971656191,20.4664123932107,22.3854345224868,21.5174935267356
"950",119090.520288735,290949.797243203,273997.907838966,21.2943653540575,23.0705162849067,21.9780834073749
"951",135247.02831817,363732.024301349,325112.083747554,19.535079548033,21.7106435964079,20.316031103455
"952",109425.873969257,282701.348977639,244743.89332563,21.410653993482,22.91285391728,22.2522397867197
"953",116260.65171969,286197.411307561,249303.738218604,21.0635786923923,22.6065443222992,21.9429533779962
"954",127911.446834504,337508.645170169,318584.401731955,19.9214210070359,21.9904015354124,20.7664434729521
"955",124244.365060629,310339.36753511,282314.210210285,20.345398371141,22.041281422535,21.1226622009167
"956",120841.741708648,305100.591020678,279392.098667333,20.5907193032883,22.7218090571388,21.2375095603024
"957",116988.77854142,314968.367034473,284528.319013545,20.023285744423,22.0356828815805,20.8874447653084
"958",105460.164874058,228471.685478291,203097.582364241,22.679054973271,24.171160381899,23.4756726718664
"959",109866.033975213,280184.33506108,254728.254572499,21.2626724505513,22.8865810098957,22.0970906763154
"960",111172.35182434,261061.181131602,236882.33567773,21.3431952512647,23.1630772503507,22.1608868002989
"961",102096.602188708,249552.023976442,210650.876773896,22.3883579785078,23.9156581353332,23.2073248004723
"962",119703.496460004,306395.526651811,275301.090978195,20.5944017248976,22.4836876323758,21.3677291029473
"963",106519.487842994,295561.437946536,272481.278798941,20.234966333164,21.936502938404,21.0407562490314
"964",114758.82542238,299083.618798357,289759.934255952,19.9805452896268,21.950142358081,20.7057477735854
"965",125396.62229968,330063.125379825,274324.464697637,20.950336594017,22.6556951731652,21.7762713279729
"966",112914.174914896,314234.491587225,308247.484591519,20.101303589331,21.9629627314296,20.6254498540019
"967",121297.3127779,284256.568947044,258969.875947123,21.2503520639745,23.0570556782459,21.9710188172788
"968",115467.869469904,331782.283648656,298006.153929508,20.0164755264414,21.839994816677,20.7862679073743
"969",115608.062032928,310014.400477666,279717.448113314,20.7263585059537,22.605991288522,21.3545233990962
"970",114263.512535637,299849.139426126,284176.410549159,20.4439632507186,22.0373846181679,21.1627388013494
"971",118209.324604652,302801.325008154,288808.014498076,20.4893453047261,22.2032948160308,21.1879207240051
"972",113024.621207394,282473.206680855,262488.197862056,21.0332001338572,22.5661989509176,21.698366957514
"973",115349.554680543,292847.794997521,253282.83312147,21.7126263270709,23.0893506144438,22.6638301106026
"974",122504.354588634,300755.527650553,292736.854422379,20.8901665731862,22.6623380182863,21.5034983203855
"975",104804.441281927,273834.006438782,254139.535979065,20.9732179105115,22.5796517592781,21.4962393640651
"976",119508.067474286,300022.688518416,275247.05253459,20.5314032160476,22.3334679775624,21.3453279295418
"977",108688.116613496,263461.901803333,248291.278807428,20.9961047648537,22.7907815950066,21.7353410090547
"978",110472.128155573,257654.783271262,234519.978565109,22.0263999752128,23.7576101685729,22.7770626987481
"979",105579.67353365,248859.778693677,233818.497185749,22.4095733803558,23.8318340685772,23.0980143834147
"980",115928.40008864,284685.539132965,262997.252602412,21.279225140792,23.119690353062,21.9890331595193
"981",107581.151671619,285357.583771008,257519.981158265,20.4656137666319,21.9790689893566,21.5294316304282
"982",119482.486280207,292950.5335651,285572.17738815,20.920902333511,22.5686423102284,21.433558088609
"983",115343.178517227,299931.11657671,284766.41061284,20.6678893441058,22.5602221244218,21.3788499029719
"984",124034.137765889,302952.569316235,263441.553764485,21.1941844485457,22.9012625204578,22.0538707631653
"985",131595.636273069,314873.380179627,285787.783693514,20.6173565103945,22.6430650721315,21.2909840233858
"986",105230.730413765,275173.149900396,240537.062171036,22.0841975701072,23.5862611195611,22.8168999299659
"987",109442.843397593,279080.521105201,252098.332976708,21.531639582535,22.8614264531143,22.3741414857958
"988",106529.907724479,247414.98743148,223929.449542865,21.9363110545078,23.2061690220859,22.975259729705
"989",124018.449946294,296383.807677444,282731.994966907,20.8608113886887,22.9414645728496,21.3947476151906
"990",115254.944611645,282739.773594535,269152.039730149,21.273050381739,23.0054400402251,21.7881110804235
"991",113945.158221316,306921.396362244,279084.876671806,21.0120391110709,23.0220605077481,21.529938550947
"992",111103.315758349,312331.849898056,285564.779422854,20.4779606528146,22.1753605740369,21.3110397620568
"993",110025.979767193,286668.224193558,269067.857043843,21.1071268241383,22.8365491007215,21.6105656649709
"994",119708.321660621,297661.965472041,274773.122082928,20.7315006298483,22.4939388474928,21.5240798545046
"995",128033.398662559,328916.801656791,296516.833725343,19.4807594652038,21.735512909547,20.3968001280986
"996",116393.940903161,294535.232574722,280698.828653967,20.4252797444201,22.3543840317834,21.143852243379
"997",117921.043994083,315298.67976793,288520.894788167,20.361770802307,22.1109707980786,21.1719541481269
"998",109260.220544861,279667.164324304,263669.249098787,21.2126408084183,22.9202196349301,21.9867024600587
"999",113680.466014477,314015.797865233,273277.956673783,20.1839716960781,22.1933736578122,21.1506588323281
"1000",101075.745478066,268458.339595052,228013.06406598,21.1847376200728,22.817658736966,22.2552095393235
